,ans,bll,lf,mas,ga,rmse,DOC,DOI,POC,POI
731,0.75,0.1,0.5,3.6,2.0,0.6980157147412756,0.6560000000000001,0.9519999999999996,0.3460000000000001,0.05600000000000002
732,0.75,0.1,0.7,2.8,0.5,0.40116101675553123,0.6199999999999999,0.7119999999999999,0.3340000000000001,0.28200000000000003
733,0.75,0.1,0.7,3.2,0.5,0.40956912053493477,0.644,0.718,0.3580000000000001,0.2699999999999999
734,0.75,0.1,0.7,3.6,0.5,0.4303936966243439,0.654,0.746,0.36800000000000016,0.25199999999999995
735,0.75,0.1,0.7,2.8,1.0,0.4796700078676207,0.614,0.758,0.34800000000000003,0.20999999999999996
736,0.75,0.1,0.7,3.2,1.0,0.4999482724391823,0.6460000000000001,0.7879999999999999,0.33799999999999997,0.19399999999999998
737,0.75,0.1,0.7,3.6,1.0,0.5394198855113821,0.6639999999999999,0.8319999999999994,0.36399999999999993,0.16399999999999998
738,0.75,0.1,0.7,2.8,1.5,0.5279270503571383,0.6639999999999999,0.8439999999999998,0.3400000000000001,0.1819999999999999
739,0.75,0.1,0.7,3.2,1.5,0.558284476621978,0.666,0.8479999999999995,0.38,0.15
740,0.75,0.1,0.7,3.6,1.5,0.6321200976491397,0.6360000000000001,0.8999999999999997,0.326,0.10399999999999998
741,0.75,0.1,0.7,2.8,2.0,0.5969598992608756,0.6659999999999998,0.8699999999999997,0.35800000000000004,0.12
742,0.75,0.1,0.7,3.2,2.0,0.6296372238475363,0.65,0.9139999999999998,0.316,0.11200000000000003
743,0.75,0.1,0.7,3.6,2.0,0.675323119720644,0.6520000000000001,0.9239999999999998,0.36200000000000004,0.06600000000000002
744,0.75,0.1,0.9,2.8,0.5,0.385734337997059,0.6440000000000002,0.7459999999999998,0.37999999999999984,0.2980000000000001
745,0.75,0.1,0.9,3.2,0.5,0.38991278797411677,0.6440000000000002,0.7440000000000001,0.33600000000000013,0.3
746,0.75,0.1,0.9,3.6,0.5,0.4322315628081175,0.6780000000000002,0.7799999999999997,0.342,0.26000000000000006
747,0.75,0.1,0.9,2.8,1.0,0.4797138582641016,0.6359999999999999,0.7939999999999998,0.3660000000000001,0.21599999999999991
748,0.75,0.1,0.9,3.2,1.0,0.514444765136115,0.6360000000000001,0.8019999999999999,0.348,0.184
749,0.75,0.1,0.9,3.6,1.0,0.5594077114973443,0.6199999999999999,0.8279999999999998,0.3220000000000001,0.15199999999999997
750,0.75,0.1,0.9,2.8,1.5,0.5308476387612606,0.652,0.8419999999999999,0.36,0.17800000000000002
751,0.75,0.1,0.9,3.2,1.5,0.5883770255223602,0.644,0.8759999999999997,0.38799999999999996,0.134
752,0.75,0.1,0.9,3.6,1.5,0.6092359618178695,0.6599999999999998,0.8679999999999995,0.352,0.10799999999999998
753,0.75,0.1,0.9,2.8,2.0,0.6001740232083428,0.6380000000000001,0.8879999999999996,0.32199999999999995,0.13199999999999995
754,0.75,0.1,0.9,3.2,2.0,0.6479640192659889,0.6579999999999999,0.8999999999999997,0.37199999999999994,0.08200000000000003
755,0.75,0.1,0.9,3.6,2.0,0.6855076762039107,0.6520000000000001,0.9339999999999996,0.326,0.06200000000000003
756,0.75,0.1,1.0,2.8,0.5,0.3776111439530187,0.6539999999999999,0.7239999999999999,0.38000000000000006,0.30200000000000005
757,0.75,0.1,1.0,3.2,0.5,0.402863613280949,0.632,0.7340000000000001,0.3660000000000001,0.2799999999999999
758,0.75,0.1,1.0,3.6,0.5,0.4631288675804123,0.6880000000000002,0.7659999999999999,0.3140000000000001,0.22999999999999995
759,0.75,0.1,1.0,2.8,1.0,0.4702285467916102,0.63,0.7859999999999998,0.38400000000000006,0.22399999999999995
760,0.75,0.1,1.0,3.2,1.0,0.5261186939245726,0.634,0.8199999999999997,0.35800000000000004,0.17800000000000002
761,0.75,0.1,1.0,3.6,1.0,0.5387831534386289,0.634,0.8159999999999998,0.3260000000000002,0.16599999999999998
762,0.75,0.1,1.0,2.8,1.5,0.546830045052555,0.6339999999999999,0.846,0.382,0.16599999999999998
763,0.75,0.1,1.0,3.2,1.5,0.5997544900086207,0.6140000000000001,0.8819999999999996,0.366,0.132
764,0.75,0.1,1.0,3.6,1.5,0.6277715403228239,0.65,0.9059999999999997,0.3679999999999999,0.10599999999999998
765,0.75,0.1,1.0,2.8,2.0,0.608094482586401,0.6319999999999999,0.8979999999999996,0.3819999999999999,0.126
766,0.75,0.1,1.0,3.2,2.0,0.6422145429943913,0.6340000000000001,0.8999999999999996,0.36800000000000005,0.092
767,0.75,0.1,1.0,3.6,2.0,0.6946281922277384,0.6360000000000001,0.9419999999999998,0.36199999999999993,0.058000000000000024
768,0.75,0.3,0.5,2.8,0.5,0.38244095858870075,0.6340000000000001,0.7240000000000003,0.3579999999999999,0.3
769,0.75,0.3,0.5,3.2,0.5,0.4256051731781555,0.626,0.7539999999999999,0.366,0.2619999999999999
770,0.75,0.3,0.5,3.6,0.5,0.43977016971796895,0.6599999999999998,0.7759999999999999,0.3739999999999999,0.24799999999999997
771,0.75,0.3,0.5,2.8,1.0,0.4756187496140135,0.638,0.79,0.3320000000000001,0.222
772,0.75,0.3,0.5,3.2,1.0,0.5095477640812467,0.654,0.8339999999999996,0.332,0.2
773,0.75,0.3,0.5,3.6,1.0,0.5135450448988508,0.66,0.8419999999999997,0.366,0.19399999999999998
774,0.75,0.3,0.5,2.8,1.5,0.5505652779580013,0.6739999999999999,0.8359999999999994,0.35000000000000014,0.154
775,0.75,0.3,0.5,3.2,1.5,0.575497814113908,0.6480000000000001,0.8539999999999998,0.358,0.138
776,0.75,0.3,0.5,3.6,1.5,0.6454748699132503,0.6320000000000001,0.9039999999999994,0.3140000000000001,0.09400000000000003
777,0.75,0.3,0.5,2.8,2.0,0.5983126389114142,0.6459999999999999,0.8699999999999996,0.34800000000000003,0.12199999999999997
778,0.75,0.3,0.5,3.2,2.0,0.6441370993706781,0.638,0.9259999999999998,0.34800000000000003,0.10199999999999998
779,0.75,0.3,0.5,3.6,2.0,0.6818807425587263,0.6600000000000001,0.9539999999999997,0.36200000000000004,0.07200000000000002
780,0.75,0.3,0.7,2.8,0.5,0.3615396413922546,0.6220000000000001,0.6940000000000001,0.36400000000000005,0.318
781,0.75,0.3,0.7,3.2,0.5,0.41027691282640294,0.676,0.7460000000000001,0.326,0.2800000000000001
782,0.75,0.3,0.7,3.6,0.5,0.436039797973786,0.6620000000000001,0.7539999999999999,0.342,0.25000000000000006
783,0.75,0.3,0.7,2.8,1.0,0.46576742713609137,0.6780000000000002,0.7560000000000001,0.3400000000000001,0.22
784,0.75,0.3,0.7,3.2,1.0,0.5144239328404945,0.6480000000000001,0.7959999999999998,0.3599999999999999,0.18
785,0.75,0.3,0.7,3.6,1.0,0.550931930580076,0.6439999999999999,0.8159999999999998,0.36200000000000004,0.15
786,0.75,0.3,0.7,2.8,1.5,0.5479892712844167,0.6280000000000001,0.8299999999999998,0.33399999999999996,0.16199999999999995
787,0.75,0.3,0.7,3.2,1.5,0.5723904869663516,0.6320000000000001,0.8679999999999995,0.3560000000000001,0.15000000000000002
788,0.75,0.3,0.7,3.6,1.5,0.6213687210685073,0.654,0.9059999999999998,0.36,0.11200000000000002
789,0.75,0.3,0.7,2.8,2.0,0.594518906109796,0.6360000000000002,0.8719999999999998,0.36,0.128
790,0.75,0.3,0.7,3.2,2.0,0.6479236289202615,0.6680000000000001,0.9259999999999997,0.35600000000000004,0.092
791,0.75,0.3,0.7,3.6,2.0,0.6963422301526934,0.68,0.9339999999999997,0.3440000000000001,0.04600000000000001
792,0.75,0.3,0.9,2.8,0.5,0.3897482028642205,0.618,0.728,0.3520000000000001,0.29600000000000004
793,0.75,0.3,0.9,3.2,0.5,0.4505133357355145,0.618,0.77,0.344,0.244
794,0.75,0.3,0.9,3.6,0.5,0.42953628831586066,0.624,0.7680000000000001,0.3500000000000001,0.26399999999999996
795,0.75,0.3,0.9,2.8,1.0,0.4591307218920323,0.6579999999999999,0.7719999999999995,0.36800000000000005,0.22800000000000004
796,0.75,0.3,0.9,3.2,1.0,0.4981539164844988,0.6280000000000001,0.7979999999999997,0.33599999999999997,0.20199999999999999
797,0.75,0.3,0.9,3.6,1.0,0.5545658150007138,0.6499999999999999,0.8279999999999997,0.32400000000000007,0.15199999999999994
798,0.75,0.3,0.9,2.8,1.5,0.5610594176310497,0.672,0.8259999999999996,0.37400000000000005,0.13999999999999996
799,0.75,0.3,0.9,3.2,1.5,0.5734038147719378,0.67,0.8239999999999996,0.34800000000000003,0.128
800,0.75,0.3,0.9,3.6,1.5,0.6312908568135057,0.672,0.9099999999999996,0.34199999999999997,0.10200000000000004
801,0.75,0.3,0.9,2.8,2.0,0.560311531927845,0.642,0.8599999999999998,0.32600000000000007,0.15999999999999995
802,0.75,0.3,0.9,3.2,2.0,0.6342747010701992,0.662,0.9119999999999995,0.36800000000000005,0.09999999999999998
803,0.75,0.3,0.9,3.6,2.0,0.701109201955628,0.6480000000000001,0.9439999999999996,0.37,0.05000000000000001
804,0.75,0.3,1.0,2.8,0.5,0.40883348236666794,0.6679999999999998,0.67,0.32800000000000007,0.27599999999999997
805,0.75,0.3,1.0,3.2,0.5,0.42319778880181014,0.6639999999999999,0.7560000000000001,0.342,0.264
806,0.75,0.3,1.0,3.6,0.5,0.45589601491323184,0.6500000000000001,0.7539999999999998,0.38000000000000006,0.22799999999999992
807,0.75,0.3,1.0,2.8,1.0,0.45056831788868584,0.6459999999999998,0.7899999999999998,0.31600000000000006,0.252
808,0.75,0.3,1.0,3.2,1.0,0.4911212017852489,0.6299999999999999,0.824,0.36800000000000016,0.21599999999999994
809,0.75,0.3,1.0,3.6,1.0,0.5706561222698933,0.6480000000000001,0.826,0.336,0.134
810,0.75,0.3,1.0,2.8,1.5,0.5209841487069231,0.6720000000000002,0.8459999999999998,0.3480000000000001,0.188
811,0.75,0.3,1.0,3.2,1.5,0.5764119716354055,0.67,0.8619999999999998,0.344,0.13799999999999998
812,0.75,0.3,1.0,3.6,1.5,0.6247524142076911,0.686,0.8740000000000001,0.32600000000000007,0.094
813,0.75,0.3,1.0,2.8,2.0,0.5901182532100611,0.674,0.8660000000000002,0.31799999999999995,0.12799999999999997
814,0.75,0.3,1.0,3.2,2.0,0.6249538217729038,0.6580000000000001,0.9099999999999997,0.3280000000000001,0.11200000000000002
815,0.75,0.3,1.0,3.6,2.0,0.6760973033250577,0.71,0.9419999999999996,0.3320000000000001,0.06800000000000002
816,0.75,0.5,0.5,2.8,0.5,0.4126312170240336,0.652,0.7339999999999998,0.37200000000000005,0.268
817,0.75,0.5,0.5,3.2,0.5,0.4266336743781616,0.6260000000000001,0.7579999999999998,0.3459999999999999,0.26400000000000007
818,0.75,0.5,0.5,3.6,0.5,0.45153389813270245,0.65,0.7879999999999998,0.322,0.24800000000000005
819,0.75,0.5,0.5,2.8,1.0,0.4605780494212503,0.6259999999999999,0.7519999999999998,0.3520000000000001,0.22599999999999998
820,0.75,0.5,0.5,3.2,1.0,0.5024882400290717,0.6439999999999999,0.81,0.31799999999999995,0.20199999999999999
821,0.75,0.5,0.5,3.6,1.0,0.5577743103698714,0.6919999999999998,0.8619999999999998,0.3540000000000002,0.15399999999999994
822,0.75,0.5,0.5,2.8,1.5,0.5339111747604455,0.66,0.8139999999999996,0.31999999999999995,0.16799999999999993
823,0.75,0.5,0.5,3.2,1.5,0.5849242120156448,0.6679999999999999,0.8599999999999995,0.35999999999999993,0.12799999999999997
824,0.75,0.5,0.5,3.6,1.5,0.6315107614984418,0.66,0.8999999999999995,0.36800000000000005,0.09799999999999998
825,0.75,0.5,0.5,2.8,2.0,0.5967547002955587,0.672,0.8899999999999999,0.34800000000000003,0.128
826,0.75,0.5,0.5,3.2,2.0,0.6407277808036791,0.68,0.9139999999999999,0.3640000000000001,0.09200000000000001
827,0.75,0.5,0.5,3.6,2.0,0.6698854188089307,0.6779999999999999,0.9299999999999996,0.3820000000000001,0.07000000000000003
828,0.75,0.5,0.7,2.8,0.5,0.40160223905742737,0.6299999999999998,0.7339999999999998,0.34400000000000014,0.284
829,0.75,0.5,0.7,3.2,0.5,0.44525306320436686,0.6559999999999999,0.7240000000000001,0.322,0.23800000000000002
830,0.75,0.5,0.7,3.6,0.5,0.44913354133531946,0.6780000000000002,0.782,0.3180000000000001,0.24800000000000005
831,0.75,0.5,0.7,2.8,1.0,0.48039712084151126,0.6600000000000003,0.8039999999999999,0.338,0.21799999999999997
832,0.75,0.5,0.7,3.2,1.0,0.46892697983671117,0.6720000000000002,0.8419999999999994,0.3559999999999998,0.23999999999999996
833,0.75,0.5,0.7,3.6,1.0,0.5411521902170012,0.6560000000000001,0.8139999999999996,0.3520000000000001,0.158
834,0.75,0.5,0.7,2.8,1.5,0.514247904440176,0.68,0.8220000000000002,0.376,0.1839999999999999
835,0.75,0.5,0.7,3.2,1.5,0.5946188308174957,0.63,0.8739999999999994,0.35999999999999993,0.12999999999999998
836,0.75,0.5,0.7,3.6,1.5,0.6399774813643835,0.654,0.9119999999999997,0.35600000000000004,0.09599999999999996
837,0.75,0.5,0.7,2.8,2.0,0.5945438485841035,0.6500000000000001,0.8619999999999998,0.3480000000000002,0.12199999999999996
838,0.75,0.5,0.7,3.2,2.0,0.6717894072975519,0.6480000000000001,0.8999999999999997,0.3580000000000002,0.06000000000000003
839,0.75,0.5,0.7,3.6,2.0,0.6754348677972448,0.6960000000000001,0.9419999999999997,0.3580000000000001,0.06800000000000002
840,0.75,0.5,0.9,2.8,0.5,0.39730523654102484,0.64,0.7200000000000002,0.32800000000000007,0.288
841,0.75,0.5,0.9,3.2,0.5,0.46526637143851346,0.6280000000000001,0.7219999999999999,0.31200000000000006,0.21799999999999986
842,0.75,0.5,0.9,3.6,0.5,0.4673938204468173,0.654,0.738,0.3760000000000001,0.21399999999999988
843,0.75,0.5,0.9,2.8,1.0,0.4925739938871942,0.6480000000000002,0.7919999999999997,0.3440000000000001,0.20199999999999999
844,0.75,0.5,0.9,3.2,1.0,0.5214846099006449,0.626,0.7819999999999997,0.3619999999999998,0.17199999999999996
845,0.75,0.5,0.9,3.6,1.0,0.5608380750866598,0.652,0.8279999999999997,0.31799999999999995,0.146
846,0.75,0.5,0.9,2.8,1.5,0.5206730216053834,0.6560000000000001,0.8000000000000002,0.38600000000000007,0.1739999999999999
847,0.75,0.5,0.9,3.2,1.5,0.6016341646024096,0.632,0.8519999999999998,0.3460000000000001,0.11399999999999996
848,0.75,0.5,0.9,3.6,1.5,0.6527092776986714,0.644,0.8959999999999995,0.3559999999999999,0.07800000000000001
849,0.75,0.5,0.9,2.8,2.0,0.561648403602132,0.644,0.8479999999999996,0.3840000000000001,0.15
850,0.75,0.5,0.9,3.2,2.0,0.6408267709197744,0.6639999999999999,0.9139999999999998,0.36800000000000005,0.09400000000000003
851,0.75,0.5,0.9,3.6,2.0,0.7044965322207652,0.64,0.9399999999999997,0.32,0.04800000000000001
852,0.75,0.5,1.0,2.8,0.5,0.37587204733905843,0.662,0.7199999999999999,0.3460000000000001,0.30800000000000005
853,0.75,0.5,1.0,3.2,0.5,0.3940131821150855,0.6380000000000001,0.7199999999999999,0.3680000000000001,0.286
854,0.75,0.5,1.0,3.6,0.5,0.42203085824647835,0.6680000000000001,0.7620000000000001,0.4100000000000001,0.262
855,0.75,0.5,1.0,2.8,1.0,0.505580373350312,0.654,0.7899999999999996,0.322,0.19
856,0.75,0.5,1.0,3.2,1.0,0.5245213032459328,0.6480000000000001,0.8079999999999999,0.348,0.174
857,0.75,0.5,1.0,3.6,1.0,0.5364495493541873,0.6479999999999998,0.8319999999999999,0.316,0.17399999999999996
858,0.75,0.5,1.0,2.8,1.5,0.5458470222813839,0.6559999999999998,0.8279999999999997,0.348,0.158
859,0.75,0.5,1.0,3.2,1.5,0.5666560194648054,0.6879999999999998,0.8479999999999996,0.368,0.13999999999999996
860,0.75,0.5,1.0,3.6,1.5,0.641457839919789,0.706,0.9039999999999998,0.30800000000000005,0.09000000000000004
861,0.75,0.5,1.0,2.8,2.0,0.6015471823794888,0.6460000000000001,0.866,0.3339999999999999,0.11800000000000002
862,0.75,0.5,1.0,3.2,2.0,0.6520747617849704,0.6199999999999999,0.9179999999999998,0.322,0.09599999999999997
863,0.75,0.5,1.0,3.6,2.0,0.7162833325782897,0.636,0.9499999999999997,0.35800000000000004,0.04
864,0.75,0.7,0.5,2.8,0.5,0.34500328712979567,0.688,0.738,0.39800000000000013,0.33599999999999997
865,0.75,0.7,0.5,3.2,0.5,0.41823786641685373,0.6180000000000001,0.7239999999999999,0.3720000000000001,0.2639999999999999
866,0.75,0.7,0.5,3.6,0.5,0.42586066198083056,0.638,0.7359999999999998,0.36800000000000005,0.2559999999999999
867,0.75,0.7,0.5,2.8,1.0,0.45467242889387516,0.6780000000000002,0.7860000000000003,0.354,0.23600000000000002
868,0.75,0.7,0.5,3.2,1.0,0.48432313208303224,0.6640000000000001,0.8179999999999998,0.38000000000000006,0.2139999999999999
869,0.75,0.7,0.5,3.6,1.0,0.5640873257913445,0.6359999999999998,0.8339999999999997,0.37200000000000005,0.14400000000000004
870,0.75,0.7,0.5,2.8,1.5,0.5718679360821386,0.6199999999999999,0.8379999999999996,0.3,0.14600000000000002
871,0.75,0.7,0.5,3.2,1.5,0.583335474599145,0.64,0.8559999999999998,0.3760000000000001,0.13199999999999998
872,0.75,0.7,0.5,3.6,1.5,0.6269605073738943,0.6619999999999997,0.9219999999999999,0.36400000000000005,0.11199999999999999
873,0.75,0.7,0.5,2.8,2.0,0.5971805847911026,0.6539999999999999,0.8819999999999998,0.36400000000000005,0.12599999999999997
874,0.75,0.7,0.5,3.2,2.0,0.675099971913502,0.6239999999999999,0.9199999999999998,0.36400000000000005,0.07000000000000002
875,0.75,0.7,0.5,3.6,2.0,0.6946733626624327,0.6060000000000001,0.9419999999999997,0.39399999999999996,0.06600000000000003
876,0.75,0.7,0.7,2.8,0.5,0.36238655086560845,0.6520000000000001,0.6659999999999998,0.342,0.322
877,0.75,0.7,0.7,3.2,0.5,0.4248386009015849,0.696,0.7480000000000001,0.3560000000000001,0.26
878,0.75,0.7,0.7,3.6,0.5,0.43912760923364624,0.6719999999999999,0.7439999999999999,0.3500000000000002,0.244
879,0.75,0.7,0.7,2.8,1.0,0.45616382966100777,0.6940000000000002,0.7639999999999998,0.35600000000000004,0.2299999999999999
880,0.75,0.7,0.7,3.2,1.0,0.5200119991300438,0.6659999999999999,0.8139999999999997,0.3559999999999999,0.1779999999999999
881,0.75,0.7,0.7,3.6,1.0,0.5285418870165886,0.6480000000000002,0.8519999999999999,0.3780000000000001,0.18400000000000002
882,0.75,0.7,0.7,2.8,1.5,0.5386412391822807,0.6360000000000001,0.8779999999999997,0.33600000000000013,0.19199999999999995
883,0.75,0.7,0.7,3.2,1.5,0.5634925836057829,0.6440000000000002,0.8899999999999999,0.34400000000000014,0.1679999999999999
884,0.75,0.7,0.7,3.6,1.5,0.6272032855740791,0.686,0.9119999999999999,0.36200000000000004,0.10399999999999998
885,0.75,0.7,0.7,2.8,2.0,0.5853399571328698,0.6520000000000001,0.8499999999999995,0.36200000000000004,0.126
886,0.75,0.7,0.7,3.2,2.0,0.6596360587837035,0.612,0.9099999999999997,0.36,0.084
887,0.75,0.7,0.7,3.6,2.0,0.6635647711263813,0.6740000000000002,0.9439999999999996,0.35,0.08400000000000002
888,0.75,0.7,0.9,2.8,0.5,0.393702466874641,0.6700000000000002,0.7160000000000001,0.368,0.2860000000000001
889,0.75,0.7,0.9,3.2,0.5,0.4022666960614719,0.6339999999999999,0.754,0.3880000000000001,0.284
890,0.75,0.7,0.9,3.6,0.5,0.4498107627270226,0.626,0.7479999999999998,0.38800000000000007,0.2359999999999999
891,0.75,0.7,0.9,2.8,1.0,0.48666927802848803,0.6659999999999999,0.8139999999999997,0.32800000000000007,0.21599999999999997
892,0.75,0.7,0.9,3.2,1.0,0.4746619179745127,0.666,0.8139999999999996,0.3580000000000001,0.22400000000000003
893,0.75,0.7,0.9,3.6,1.0,0.5272524352572484,0.6480000000000001,0.8399999999999994,0.336,0.184
894,0.75,0.7,0.9,2.8,1.5,0.5308331207791299,0.6300000000000001,0.812,0.322,0.17399999999999988
895,0.75,0.7,0.9,3.2,1.5,0.5814202922293679,0.6360000000000003,0.8499999999999995,0.33199999999999996,0.13399999999999998
896,0.75,0.7,0.9,3.6,1.5,0.6425476818440309,0.66,0.9019999999999996,0.35999999999999993,0.08800000000000002
897,0.75,0.7,0.9,2.8,2.0,0.6063435876996597,0.7,0.8799999999999999,0.34800000000000003,0.11199999999999999
898,0.75,0.7,0.9,3.2,2.0,0.6687920131945612,0.654,0.9219999999999997,0.3420000000000001,0.07200000000000002
899,0.75,0.7,0.9,3.6,2.0,0.6818513872395648,0.6579999999999999,0.9319999999999996,0.3760000000000001,0.06200000000000003
900,0.75,0.7,1.0,2.8,0.5,0.4002619554446277,0.6380000000000001,0.662,0.36400000000000005,0.278
901,0.75,0.7,1.0,3.2,0.5,0.41434782618766164,0.6300000000000001,0.74,0.3600000000000001,0.27000000000000013
902,0.75,0.7,1.0,3.6,0.5,0.45483965916111135,0.612,0.7580000000000002,0.3320000000000001,0.23799999999999996
903,0.75,0.7,1.0,2.8,1.0,0.4784265689162561,0.6359999999999999,0.7799999999999997,0.35,0.21399999999999994
904,0.75,0.7,1.0,3.2,1.0,0.5323292687123095,0.6460000000000002,0.824,0.3440000000000001,0.172
905,0.75,0.7,1.0,3.6,1.0,0.539864396868752,0.6679999999999998,0.8459999999999996,0.29600000000000004,0.17799999999999994
906,0.75,0.7,1.0,2.8,1.5,0.5023806623993359,0.68,0.7959999999999999,0.3220000000000001,0.19399999999999995
907,0.75,0.7,1.0,3.2,1.5,0.5715093651296995,0.6280000000000001,0.8599999999999995,0.31800000000000006,0.15199999999999997
908,0.75,0.7,1.0,3.6,1.5,0.6387028725199374,0.708,0.9059999999999997,0.3379999999999999,0.09
909,0.75,0.7,1.0,2.8,2.0,0.5974417231974227,0.6460000000000001,0.8819999999999996,0.32600000000000007,0.13
910,0.75,0.7,1.0,3.2,2.0,0.6246411011805197,0.6460000000000002,0.8979999999999998,0.336,0.10799999999999997
911,0.75,0.7,1.0,3.6,2.0,0.6992518235052232,0.624,0.9419999999999996,0.36200000000000004,0.05600000000000001
912,0.75,0.9,0.5,2.8,0.5,0.4122869596435841,0.636,0.7160000000000001,0.32199999999999995,0.272
913,0.75,0.9,0.5,3.2,0.5,0.4082195558204079,0.666,0.7699999999999999,0.35,0.2819999999999999
914,0.75,0.9,0.5,3.6,0.5,0.443036479348502,0.6560000000000001,0.7199999999999999,0.36999999999999994,0.236
915,0.75,0.9,0.5,2.8,1.0,0.4448578701299252,0.6639999999999999,0.7759999999999999,0.342,0.24599999999999994
916,0.75,0.9,0.5,3.2,1.0,0.5339534761831004,0.6120000000000002,0.834,0.3920000000000001,0.17999999999999997
917,0.75,0.9,0.5,3.6,1.0,0.5403665687438484,0.672,0.8319999999999996,0.3400000000000001,0.16399999999999995
918,0.75,0.9,0.5,2.8,1.5,0.5024775996074239,0.6479999999999998,0.8339999999999997,0.37200000000000005,0.2039999999999999
919,0.75,0.9,0.5,3.2,1.5,0.589988026313671,0.6559999999999999,0.8339999999999996,0.31600000000000006,0.118
920,0.75,0.9,0.5,3.6,1.5,0.649523039978734,0.6379999999999999,0.9139999999999998,0.376,0.09000000000000004
921,0.75,0.9,0.5,2.8,2.0,0.593374036460167,0.6480000000000001,0.8739999999999999,0.354,0.128
922,0.75,0.9,0.5,3.2,2.0,0.6570481472000231,0.6679999999999998,0.8979999999999997,0.30999999999999994,0.07400000000000004
923,0.75,0.9,0.5,3.6,2.0,0.6904975036377065,0.672,0.9279999999999995,0.34800000000000003,0.05000000000000002
924,0.75,0.9,0.7,2.8,0.5,0.40472702617200496,0.6499999999999999,0.714,0.332,0.278
925,0.75,0.9,0.7,3.2,0.5,0.4410866162499423,0.672,0.71,0.338,0.24
926,0.75,0.9,0.7,3.6,0.5,0.4354381951486728,0.6220000000000001,0.754,0.3459999999999999,0.25400000000000006
927,0.75,0.9,0.7,2.8,1.0,0.4629606884111069,0.6579999999999998,0.7959999999999999,0.374,0.22999999999999993
928,0.75,0.9,0.7,3.2,1.0,0.5249025558186066,0.6259999999999999,0.802,0.3160000000000001,0.17799999999999994
929,0.75,0.9,0.7,3.6,1.0,0.5645864212065659,0.6559999999999999,0.8439999999999996,0.332,0.14599999999999994
930,0.75,0.9,0.7,2.8,1.5,0.5214820618049683,0.6339999999999999,0.8059999999999995,0.3879999999999999,0.17799999999999994
931,0.75,0.9,0.7,3.2,1.5,0.6169381547734969,0.6580000000000001,0.8739999999999997,0.3319999999999999,0.10399999999999998
932,0.75,0.9,0.7,3.6,1.5,0.6145010450560862,0.6320000000000001,0.8779999999999996,0.33799999999999997,0.11200000000000002
933,0.75,0.9,0.7,2.8,2.0,0.5851452509381875,0.6699999999999998,0.8879999999999992,0.366,0.13799999999999998
934,0.75,0.9,0.7,3.2,2.0,0.6552607607086798,0.674,0.9259999999999995,0.326,0.08600000000000002
935,0.75,0.9,0.7,3.6,2.0,0.6849712364622595,0.6719999999999999,0.9299999999999997,0.36199999999999993,0.056000000000000015
936,0.75,0.9,0.9,2.8,0.5,0.36424538338670037,0.6920000000000001,0.7539999999999994,0.37999999999999984,0.31999999999999995
937,0.75,0.9,0.9,3.2,0.5,0.41329806047682305,0.672,0.732,0.33399999999999996,0.272
938,0.75,0.9,0.9,3.6,0.5,0.4134726589190624,0.614,0.7479999999999998,0.3600000000000001,0.27599999999999997
939,0.75,0.9,0.9,2.8,1.0,0.47202816213643006,0.6300000000000001,0.7919999999999997,0.37799999999999995,0.22399999999999992
940,0.75,0.9,0.9,3.2,1.0,0.5130418140432106,0.662,0.8159999999999998,0.33599999999999997,0.18799999999999994
941,0.75,0.9,0.9,3.6,1.0,0.5556702290182407,0.654,0.8619999999999998,0.36200000000000004,0.15999999999999992
942,0.75,0.9,0.9,2.8,1.5,0.5069632922609018,0.6360000000000001,0.8159999999999998,0.35600000000000004,0.1959999999999999
943,0.75,0.9,0.9,3.2,1.5,0.5951353959092281,0.6560000000000001,0.8659999999999995,0.39999999999999986,0.12199999999999997
944,0.75,0.9,0.9,3.6,1.5,0.6174068810439144,0.674,0.8879999999999996,0.31000000000000005,0.11
945,0.75,0.9,0.9,2.8,2.0,0.5997701669820057,0.6579999999999999,0.8819999999999998,0.342,0.12399999999999999
946,0.75,0.9,0.9,3.2,2.0,0.6341155544240775,0.6559999999999999,0.8999999999999997,0.374,0.09600000000000002
947,0.75,0.9,0.9,3.6,2.0,0.6868469441904521,0.6659999999999998,0.9459999999999996,0.38000000000000006,0.06200000000000002
948,0.75,0.9,1.0,2.8,0.5,0.3969851935277527,0.6679999999999997,0.6979999999999998,0.3740000000000001,0.2820000000000001
949,0.75,0.9,1.0,3.2,0.5,0.4095391637226592,0.6459999999999999,0.7239999999999999,0.3820000000000001,0.2699999999999999
950,0.75,0.9,1.0,3.6,0.5,0.45220964817716136,0.6719999999999997,0.7479999999999998,0.37,0.22999999999999995
951,0.75,0.9,1.0,2.8,1.0,0.4836905137575005,0.6639999999999999,0.7960000000000003,0.30600000000000005,0.218
952,0.75,0.9,1.0,3.2,1.0,0.5129514710859475,0.6179999999999999,0.8319999999999997,0.3580000000000001,0.2
953,0.75,0.9,1.0,3.6,1.0,0.5419798066190686,0.628,0.818,0.33,0.16399999999999995
954,0.75,0.9,1.0,2.8,1.5,0.5582710681117317,0.6240000000000001,0.8099999999999998,0.3500000000000001,0.14400000000000002
955,0.75,0.9,1.0,3.2,1.5,0.5723234026798778,0.648,0.8539999999999999,0.3439999999999999,0.14200000000000002
