,alpha,egs,r1,r2,rmse,DOC,DOI,POC,POI
289,0.3,0.9,0.0,-5.0,0.7012767700494729,0.5039999999999999,0.25,0.524,0.7499999999999997
290,0.3,0.9,0.0,-1.0,0.44751480811937316,0.51,0.45,0.48400000000000004,0.556
291,0.3,0.9,0.0,-0.5,0.4180777529848059,0.4960000000000001,0.4979999999999998,0.5159999999999999,0.504
292,0.3,0.9,0.0,-0.1,0.44410098567820916,0.49400000000000005,0.45400000000000007,0.4720000000000001,0.5319999999999999
293,0.3,0.9,0.0,0.0,0.39954843480780194,0.49000000000000005,0.516,0.488,0.512
294,0.3,0.9,0.1,-10.0,0.9521988080398303,0.4940000000000001,0.09600000000000003,0.46799999999999997,0.9319999999999997
295,0.3,0.9,0.1,-5.0,0.7150766194243787,0.49599999999999994,0.23799999999999993,0.5280000000000001,0.7519999999999999
296,0.3,0.9,0.1,-1.0,0.4228877391278597,0.528,0.4759999999999999,0.508,0.5579999999999999
297,0.3,0.9,0.1,-0.5,0.45995248384100607,0.5319999999999999,0.43000000000000005,0.5019999999999999,0.512
298,0.3,0.9,0.1,-0.1,0.4291184972213883,0.48,0.49000000000000005,0.508,0.5340000000000001
299,0.3,0.9,0.1,0.0,0.4272108165522924,0.5260000000000001,0.45800000000000013,0.456,0.5119999999999998
300,0.3,0.9,0.5,-10.0,0.9470386738930341,0.5359999999999999,0.08200000000000003,0.482,0.9079999999999998
301,0.3,0.9,0.5,-5.0,0.708207010507393,0.5319999999999999,0.25,0.506,0.7720000000000001
302,0.3,0.9,0.5,-1.0,0.46033625305307224,0.4699999999999999,0.46399999999999986,0.482,0.5919999999999999
303,0.3,0.9,0.5,-0.5,0.43272350628758083,0.486,0.47000000000000014,0.47,0.524
304,0.3,0.9,0.5,-0.1,0.3746696812512743,0.556,0.5079999999999998,0.43400000000000005,0.514
305,0.3,0.9,0.5,0.0,0.4012490162192043,0.536,0.49000000000000005,0.48400000000000004,0.49200000000000005
306,0.3,0.9,1.0,-10.0,0.9695344917609425,0.5640000000000001,0.06400000000000002,0.4439999999999999,0.9059999999999997
307,0.3,0.9,1.0,-5.0,0.7106061110492796,0.61,0.23999999999999994,0.452,0.7460000000000001
308,0.3,0.9,1.0,-1.0,0.4102399475699954,0.586,0.4820000000000001,0.45600000000000007,0.5920000000000001
309,0.3,0.9,1.0,-0.5,0.4152639769270826,0.5479999999999999,0.478,0.43199999999999994,0.5659999999999997
310,0.3,0.9,1.0,-0.1,0.43654325318699116,0.5599999999999999,0.444,0.4520000000000001,0.526
311,0.3,0.9,1.0,0.0,0.42199412887375276,0.5980000000000001,0.45799999999999996,0.4540000000000002,0.4800000000000001
312,0.3,0.9,5.0,-10.0,1.0532880184726776,0.782,0.08000000000000002,0.23799999999999996,0.8999999999999995
313,0.3,0.9,5.0,-5.0,0.780079083128725,0.7199999999999999,0.26999999999999996,0.228,0.7399999999999999
314,0.3,0.9,5.0,-1.0,0.5476344338823637,0.7759999999999999,0.4619999999999999,0.2579999999999999,0.572
315,0.3,0.9,5.0,-0.5,0.5422163185450966,0.7460000000000002,0.45799999999999996,0.24200000000000002,0.5399999999999998
316,0.3,0.9,5.0,-0.1,0.5042291418982559,0.7420000000000002,0.478,0.26600000000000007,0.514
317,0.3,0.9,5.0,0.0,0.50386470278156,0.7539999999999998,0.496,0.25,0.504
318,0.3,0.9,10.0,-10.0,1.1798758912360616,0.8999999999999997,0.08000000000000003,0.06800000000000003,0.8879999999999996
319,0.3,0.9,10.0,-5.0,0.9544720917283569,0.8979999999999992,0.26,0.08600000000000003,0.7659999999999999
320,0.3,0.9,10.0,-1.0,0.7535309243908767,0.9019999999999996,0.42400000000000004,0.096,0.564
321,0.3,0.9,10.0,-0.5,0.7011442072828813,0.8859999999999997,0.48400000000000004,0.09000000000000002,0.5199999999999999
322,0.3,0.9,10.0,-0.1,0.7112624484974341,0.9219999999999995,0.46999999999999986,0.11599999999999999,0.5280000000000001
323,0.3,0.9,10.0,0.0,0.721512857268727,0.8959999999999995,0.4660000000000001,0.08200000000000005,0.4940000000000001
324,0.3,1.3,0.0,-10.0,0.8106103920705361,0.5,0.17600000000000002,0.48400000000000004,0.8219999999999998
325,0.3,1.3,0.0,-5.0,0.6052791589118125,0.462,0.3240000000000001,0.5059999999999999,0.662
326,0.3,1.3,0.0,-1.0,0.4687744784735828,0.474,0.43799999999999994,0.47999999999999976,0.5499999999999999
327,0.3,1.3,0.0,-0.5,0.4376916627802362,0.51,0.45799999999999996,0.49199999999999994,0.5020000000000001
328,0.3,1.3,0.0,-0.1,0.447341654394023,0.494,0.4640000000000001,0.522,0.5000000000000001
329,0.3,1.3,0.0,0.0,0.4281132525259656,0.47400000000000003,0.49399999999999983,0.5059999999999999,0.5120000000000001
330,0.3,1.3,0.1,-10.0,0.8078086695115285,0.504,0.17999999999999988,0.4799999999999999,0.824
331,0.3,1.3,0.1,-5.0,0.609953663823309,0.5279999999999999,0.31800000000000006,0.48800000000000004,0.696
332,0.3,1.3,0.1,-1.0,0.44062046863670223,0.4920000000000001,0.45399999999999985,0.466,0.47999999999999987
333,0.3,1.3,0.1,-0.5,0.46987275517765964,0.474,0.45600000000000007,0.5459999999999998,0.508
334,0.3,1.3,0.1,-0.1,0.41021419272172355,0.5000000000000001,0.5059999999999999,0.5119999999999999,0.5539999999999999
335,0.3,1.3,0.1,0.0,0.387947105389866,0.5059999999999999,0.528,0.5059999999999999,0.5240000000000001
336,0.3,1.3,0.5,-10.0,0.827582698729646,0.5080000000000001,0.17,0.4380000000000001,0.8319999999999997
337,0.3,1.3,0.5,-5.0,0.6469171222289914,0.4959999999999999,0.2900000000000001,0.46599999999999997,0.704
338,0.3,1.3,0.5,-1.0,0.41149336155872523,0.528,0.4880000000000001,0.5079999999999998,0.5479999999999999
339,0.3,1.3,0.5,-0.5,0.40512460484928714,0.5020000000000001,0.4979999999999999,0.4700000000000001,0.5320000000000001
340,0.3,1.3,0.5,-0.1,0.37727508258458237,0.524,0.5200000000000001,0.4620000000000001,0.5280000000000001
341,0.3,1.3,0.5,0.0,0.38896487297637833,0.496,0.53,0.49199999999999994,0.49000000000000005
342,0.3,1.3,1.0,-10.0,0.8280683244076346,0.522,0.15199999999999997,0.4740000000000002,0.8119999999999996
343,0.3,1.3,1.0,-5.0,0.5866134491403705,0.5740000000000002,0.33800000000000013,0.4620000000000002,0.6919999999999998
344,0.3,1.3,1.0,-1.0,0.4398558724323994,0.5459999999999999,0.44800000000000006,0.46999999999999986,0.5579999999999998
345,0.3,1.3,1.0,-0.5,0.399641455969862,0.5599999999999999,0.4919999999999999,0.4179999999999999,0.556
346,0.3,1.3,1.0,-0.1,0.3936067351128497,0.5699999999999998,0.4959999999999999,0.512,0.5219999999999999
347,0.3,1.3,1.0,0.0,0.389067874953043,0.54,0.502,0.484,0.5119999999999999
348,0.3,1.3,5.0,-10.0,0.8595693786850955,0.6679999999999999,0.162,0.35600000000000004,0.8259999999999996
349,0.3,1.3,5.0,-5.0,0.6947008963647727,0.6699999999999998,0.29,0.33000000000000007,0.7280000000000001
350,0.3,1.3,5.0,-1.0,0.4460218039088608,0.6679999999999999,0.47600000000000003,0.336,0.5399999999999999
351,0.3,1.3,5.0,-0.5,0.4961876944119244,0.6920000000000001,0.44199999999999995,0.31800000000000006,0.5539999999999999
352,0.3,1.3,5.0,-0.1,0.43931802488430893,0.662,0.484,0.31800000000000006,0.506
353,0.3,1.3,5.0,0.0,0.41207140474469156,0.676,0.5000000000000001,0.35599999999999987,0.5120000000000002
354,0.3,1.3,10.0,-10.0,0.9957461295056489,0.8419999999999997,0.17399999999999996,0.15199999999999997,0.8339999999999997
355,0.3,1.3,10.0,-5.0,0.7844499899650064,0.8219999999999998,0.316,0.174,0.6920000000000002
356,0.3,1.3,10.0,-1.0,0.6435048219333194,0.824,0.43200000000000005,0.17399999999999996,0.534
357,0.3,1.3,10.0,-0.5,0.633245383000927,0.8,0.43599999999999994,0.17599999999999993,0.562
358,0.3,1.3,10.0,-0.1,0.5910580804329157,0.8199999999999996,0.5219999999999999,0.14999999999999994,0.49999999999999994
359,0.3,1.3,10.0,0.0,0.604005420252725,0.8399999999999999,0.49200000000000005,0.17199999999999996,0.4980000000000001
360,0.5,0.01,0.0,-10.0,1.3213961886132783,0.04000000000000001,0.0,0.976,1.0
361,0.5,0.01,0.0,-5.0,1.3269856757562057,0.030000000000000006,0.0,0.976,1.0
362,0.5,0.01,0.0,-1.0,1.3228991910269394,0.028000000000000004,0.0,0.9639999999999997,1.0
363,0.5,0.01,0.0,-0.5,1.3286253135351238,0.024,0.0,0.9719999999999998,1.0
364,0.5,0.01,0.0,-0.1,1.3237597080691077,0.028000000000000004,0.0,0.9659999999999997,1.0
365,0.5,0.01,0.0,0.0,1.2991946049232284,0.036000000000000004,0.022,0.978,0.9719999999999998
366,0.5,0.01,0.1,-10.0,1.0784091023402222,0.47600000000000003,0.0,0.544,1.0
367,0.5,0.01,0.1,-5.0,1.0765275815273139,0.5399999999999999,0.0,0.526,1.0
368,0.5,0.01,0.1,-1.0,1.0792596734718427,0.49,0.0,0.518,1.0
369,0.5,0.01,0.1,-0.5,1.077239043600037,0.5099999999999999,0.0,0.528,1.0
370,0.5,0.01,0.1,-0.1,1.075908806836537,0.524,0.0,0.5379999999999999,1.0
371,0.5,0.01,0.1,0.0,1.0363347125179532,0.506,0.034,0.512,0.9839999999999998
372,0.5,0.01,0.5,-10.0,1.394646564919659,1.0,0.0,0.0,1.0
373,0.5,0.01,0.5,-5.0,1.394646564919659,1.0,0.0,0.0,1.0
374,0.5,0.01,0.5,-1.0,1.394646564919659,1.0,0.0,0.0,1.0
375,0.5,0.01,0.5,-0.5,1.394646564919659,1.0,0.0,0.0,1.0
376,0.5,0.01,0.5,-0.1,1.393531903339138,1.0,0.0,0.0,0.998
377,0.5,0.01,0.5,0.0,1.354395552255035,1.0,0.024,0.0,0.9639999999999996
378,0.5,0.01,1.0,-10.0,1.394646564919659,1.0,0.0,0.0,1.0
379,0.5,0.01,1.0,-5.0,1.394646564919659,1.0,0.0,0.0,1.0
380,0.5,0.01,1.0,-1.0,1.394646564919659,1.0,0.0,0.0,1.0
381,0.5,0.01,1.0,-0.5,1.394646564919659,1.0,0.0,0.0,1.0
382,0.5,0.01,1.0,-0.1,1.393531903339138,1.0,0.0,0.0,0.998
383,0.5,0.01,1.0,0.0,1.359200729554439,1.0,0.026000000000000006,0.0,0.9759999999999998
384,0.5,0.01,5.0,-10.0,1.394646564919659,1.0,0.0,0.0,1.0
385,0.5,0.01,5.0,-5.0,1.394646564919659,1.0,0.0,0.0,1.0
386,0.5,0.01,5.0,-1.0,1.394646564919659,1.0,0.0,0.0,1.0
387,0.5,0.01,5.0,-0.5,1.394646564919659,1.0,0.0,0.0,1.0
388,0.5,0.01,5.0,-0.1,1.394646564919659,1.0,0.0,0.0,1.0
389,0.5,0.01,5.0,0.0,1.3563052577579793,1.0,0.03200000000000001,0.0,0.9799999999999999
390,0.5,0.01,10.0,-10.0,1.394646564919659,1.0,0.0,0.0,1.0
391,0.5,0.01,10.0,-5.0,1.394646564919659,1.0,0.0,0.0,1.0
392,0.5,0.01,10.0,-1.0,1.394646564919659,1.0,0.0,0.0,1.0
393,0.5,0.01,10.0,-0.5,1.394646564919659,1.0,0.0,0.0,1.0
394,0.5,0.01,10.0,-0.1,1.393531903339138,1.0,0.0,0.0,0.998
395,0.5,0.01,10.0,0.0,1.3513148992069899,1.0,0.03400000000000001,0.0,0.9739999999999998
396,0.5,0.1,0.0,-10.0,1.0917886482079842,0.37799999999999984,0.0,0.5779999999999998,1.0
397,0.5,0.1,0.0,-5.0,1.0815945412174786,0.43800000000000017,0.0,0.6,1.0
398,0.5,0.1,0.0,-1.0,1.0632489980385724,0.43999999999999984,0.013999999999999999,0.5860000000000002,0.9919999999999999
399,0.5,0.1,0.0,-0.5,0.9355634437104874,0.39000000000000007,0.10600000000000001,0.602,0.898
400,0.5,0.1,0.0,-0.1,0.6199400756627296,0.4039999999999999,0.35,0.5720000000000002,0.6840000000000002
401,0.5,0.1,0.0,0.0,0.558907334231324,0.412,0.42400000000000004,0.634,0.5559999999999999
402,0.5,0.1,0.1,-10.0,1.0830520594805124,0.49999999999999994,0.0,0.4800000000000001,1.0
403,0.5,0.1,0.1,-5.0,1.0827381950924877,0.5140000000000001,0.0,0.4779999999999998,1.0
404,0.5,0.1,0.1,-1.0,1.055282315204352,0.5059999999999999,0.01,0.49599999999999994,0.9739999999999999
405,0.5,0.1,0.1,-0.5,0.9343565856959515,0.4879999999999998,0.09399999999999999,0.5099999999999999,0.9059999999999997
406,0.5,0.1,0.1,-0.1,0.5780375376008339,0.4879999999999999,0.3400000000000001,0.5139999999999998,0.6439999999999999
407,0.5,0.1,0.1,0.0,0.5073419486650057,0.474,0.3999999999999999,0.5039999999999999,0.566
408,0.5,0.1,0.5,-10.0,1.2063029784243442,0.8039999999999998,0.0,0.21,1.0
409,0.5,0.1,0.5,-5.0,1.2127101301062555,0.8219999999999997,0.0,0.20799999999999996,1.0
410,0.5,0.1,0.5,-1.0,1.1804572033966845,0.8039999999999999,0.019999999999999997,0.20199999999999999,0.9819999999999999
411,0.5,0.1,0.5,-0.5,1.049157177255902,0.8059999999999996,0.10600000000000001,0.2059999999999999,0.8959999999999998
412,0.5,0.1,0.5,-0.1,0.6923539880606276,0.79,0.35000000000000014,0.2339999999999999,0.66
413,0.5,0.1,0.5,0.0,0.6188527766415792,0.7919999999999999,0.43600000000000017,0.20199999999999993,0.5920000000000001
414,0.5,0.1,1.0,-10.0,1.3448356881849959,0.9519999999999997,0.0,0.04800000000000001,1.0
415,0.5,0.1,1.0,-5.0,1.3593795547157235,0.9639999999999996,0.0,0.032,1.0
416,0.5,0.1,1.0,-1.0,1.3217458183612671,0.9719999999999998,0.018,0.056000000000000015,0.9799999999999999
417,0.5,0.1,1.0,-0.5,1.1692398752879025,0.9619999999999997,0.138,0.03600000000000001,0.8719999999999998
418,0.5,0.1,1.0,-0.1,0.9252601822541795,0.9719999999999998,0.3559999999999999,0.03400000000000001,0.6919999999999998
419,0.5,0.1,1.0,0.0,0.8492303469814579,0.9519999999999996,0.4060000000000001,0.04000000000000001,0.6120000000000002
420,0.5,0.1,5.0,-10.0,1.394646564919659,1.0,0.0,0.0,1.0
421,0.5,0.1,5.0,-5.0,1.394646564919659,1.0,0.0,0.0,1.0
422,0.5,0.1,5.0,-1.0,1.365297955174567,1.0,0.024000000000000004,0.0,0.9839999999999999
423,0.5,0.1,5.0,-0.5,1.2289509425976974,1.0,0.11800000000000001,0.0,0.8739999999999994
424,0.5,0.1,5.0,-0.1,0.998250425794871,1.0,0.29600000000000004,0.0,0.6519999999999999
425,0.5,0.1,5.0,0.0,0.9012486448501245,1.0,0.4000000000000001,0.0,0.558
426,0.5,0.1,10.0,-10.0,1.394646564919659,1.0,0.0,0.0,1.0
427,0.5,0.1,10.0,-5.0,1.394646564919659,1.0,0.0,0.0,1.0
428,0.5,0.1,10.0,-1.0,1.3643110703215937,1.0,0.019999999999999997,0.0,0.9759999999999998
429,0.5,0.1,10.0,-0.5,1.2468699148419988,1.0,0.11200000000000002,0.0,0.8999999999999996
430,0.5,0.1,10.0,-0.1,0.9855427764682946,1.0,0.318,0.0,0.6639999999999999
431,0.5,0.1,10.0,0.0,0.883070959333827,1.0,0.42399999999999993,0.0,0.544
432,0.5,0.5,0.0,-10.0,1.0812431762705368,0.4640000000000001,0.0,0.5199999999999999,1.0
433,0.5,0.5,0.0,-5.0,1.037528301901511,0.484,0.034,0.49400000000000005,0.98
434,0.5,0.5,0.0,-1.0,0.56461917837035,0.5160000000000002,0.36200000000000004,0.534,0.6820000000000002
435,0.5,0.5,0.0,-0.5,0.5042057493814449,0.5100000000000001,0.4,0.5320000000000001,0.5819999999999999
436,0.5,0.5,0.0,-0.1,0.4416386183308461,0.49199999999999994,0.472,0.5219999999999999,0.5459999999999999
437,0.5,0.5,0.0,0.0,0.4599440458108897,0.4639999999999999,0.45599999999999996,0.4979999999999999,0.5359999999999999
438,0.5,0.5,0.1,-10.0,1.0793122435696927,0.502,0.0,0.5100000000000001,1.0
439,0.5,0.5,0.1,-5.0,1.0381431410958946,0.4819999999999998,0.03000000000000001,0.502,0.9759999999999998
440,0.5,0.5,0.1,-1.0,0.6044881323591623,0.5220000000000001,0.32800000000000007,0.47,0.7
441,0.5,0.5,0.1,-0.5,0.5042501174693323,0.5059999999999999,0.41400000000000003,0.514,0.64
442,0.5,0.5,0.1,-0.1,0.4278628986729778,0.48599999999999993,0.4799999999999999,0.4860000000000001,0.524
443,0.5,0.5,0.1,0.0,0.4254197576188583,0.5159999999999997,0.478,0.5100000000000001,0.556
444,0.5,0.5,0.5,-10.0,1.0886896890269595,0.55,0.0,0.43400000000000005,0.998
445,0.5,0.5,0.5,-5.0,1.047149782927966,0.5720000000000001,0.013999999999999999,0.48800000000000004,0.9659999999999996
446,0.5,0.5,0.5,-1.0,0.5742337912555241,0.5579999999999999,0.35600000000000004,0.4539999999999999,0.698
447,0.5,0.5,0.5,-0.5,0.5028062603117498,0.536,0.4,0.4020000000000001,0.594
448,0.5,0.5,0.5,-0.1,0.4453592556595257,0.5920000000000001,0.45,0.41200000000000003,0.5819999999999999
449,0.5,0.5,0.5,0.0,0.4144160913712863,0.5239999999999999,0.482,0.4180000000000001,0.5499999999999999
450,0.5,0.5,1.0,-10.0,1.1113862116420643,0.652,0.0,0.37599999999999995,1.0
451,0.5,0.5,1.0,-5.0,1.0739131003678257,0.64,0.024,0.34,0.9619999999999999
452,0.5,0.5,1.0,-1.0,0.6254861760338601,0.6259999999999999,0.30799999999999994,0.376,0.6619999999999999
453,0.5,0.5,1.0,-0.5,0.5092143784643118,0.6220000000000002,0.42199999999999993,0.36,0.634
454,0.5,0.5,1.0,-0.1,0.40728404360615345,0.6599999999999998,0.49800000000000005,0.368,0.5299999999999999
455,0.5,0.5,1.0,0.0,0.43732522130728535,0.6659999999999999,0.47400000000000003,0.3400000000000001,0.48000000000000015
456,0.5,0.5,5.0,-10.0,1.3561757819027465,0.9659999999999997,0.002,0.034,0.998
457,0.5,0.5,5.0,-5.0,1.3177520652179475,0.9759999999999996,0.026000000000000006,0.05200000000000002,0.9779999999999999
458,0.5,0.5,5.0,-1.0,0.9309510424012377,0.9719999999999998,0.34400000000000014,0.030000000000000006,0.6739999999999999
459,0.5,0.5,5.0,-0.5,0.8557918672165958,0.9659999999999996,0.43000000000000016,0.02,0.6060000000000001
460,0.5,0.5,5.0,-0.1,0.8017238550604063,0.9479999999999997,0.4639999999999999,0.030000000000000006,0.542
461,0.5,0.5,5.0,0.0,0.8201507684587355,0.9779999999999999,0.4739999999999999,0.02,0.5319999999999999
462,0.5,0.5,10.0,-10.0,1.3926241503519479,0.998,0.0,0.0,0.998
463,0.5,0.5,10.0,-5.0,1.3443356714168204,0.998,0.036000000000000004,0.0,0.9659999999999997
464,0.5,0.5,10.0,-1.0,0.9911279229319114,1.0,0.3219999999999999,0.0,0.69
465,0.5,0.5,10.0,-0.5,0.897816379422607,1.0,0.41600000000000015,0.004,0.6059999999999999
466,0.5,0.5,10.0,-0.1,0.8484720026858752,0.998,0.4879999999999999,0.0,0.5740000000000001
467,0.5,0.5,10.0,0.0,0.8435692547095293,1.0,0.48,0.0,0.5060000000000001
468,0.5,0.9,0.0,-10.0,1.053949391404737,0.52,0.016,0.504,0.9839999999999999
469,0.5,0.9,0.0,-5.0,0.8821051818431254,0.526,0.12799999999999997,0.4920000000000001,0.8739999999999998
470,0.5,0.9,0.0,-1.0,0.5061841063259902,0.472,0.43000000000000005,0.5579999999999999,0.6300000000000001
471,0.5,0.9,0.0,-0.5,0.4642761735628624,0.48200000000000004,0.456,0.5279999999999999,0.58
472,0.5,0.9,0.0,-0.1,0.42543947709316043,0.46599999999999997,0.49999999999999994,0.4960000000000001,0.508
473,0.5,0.9,0.0,0.0,0.448681562214631,0.4960000000000001,0.45599999999999996,0.51,0.518
474,0.5,0.9,0.1,-10.0,1.0516487646985375,0.5160000000000001,0.019999999999999997,0.502,0.9859999999999998
475,0.5,0.9,0.1,-5.0,0.8758534565890526,0.5080000000000002,0.13399999999999995,0.5260000000000001,0.8759999999999997
476,0.5,0.9,0.1,-1.0,0.5174887909051817,0.46200000000000024,0.3960000000000001,0.47800000000000004,0.5899999999999999
477,0.5,0.9,0.1,-0.5,0.43329580157864656,0.5339999999999999,0.4600000000000001,0.49800000000000005,0.554
478,0.5,0.9,0.1,-0.1,0.4156658781328003,0.49399999999999994,0.496,0.4700000000000002,0.56
479,0.5,0.9,0.1,0.0,0.41883903359662683,0.48200000000000004,0.504,0.51,0.4999999999999998
480,0.5,0.9,0.5,-10.0,1.046881650534574,0.52,0.028000000000000008,0.47,0.9839999999999999
481,0.5,0.9,0.5,-5.0,0.9074446901616373,0.5060000000000001,0.11399999999999999,0.48999999999999994,0.8919999999999996
482,0.5,0.9,0.5,-1.0,0.489805524159603,0.55,0.39799999999999996,0.47600000000000015,0.5680000000000003
483,0.5,0.9,0.5,-0.5,0.41610139799515855,0.536,0.4739999999999999,0.47599999999999987,0.5439999999999999
484,0.5,0.9,0.5,-0.1,0.3646768350526202,0.5579999999999999,0.526,0.4520000000000001,0.5499999999999999
485,0.5,0.9,0.5,0.0,0.40538715840974604,0.5080000000000001,0.5039999999999999,0.48800000000000004,0.456
486,0.5,0.9,1.0,-10.0,1.0647252627060761,0.5700000000000002,0.018,0.4200000000000001,0.9819999999999998
487,0.5,0.9,1.0,-5.0,0.8958988229983151,0.5520000000000003,0.11200000000000002,0.44000000000000006,0.858
488,0.5,0.9,1.0,-1.0,0.5189450269616848,0.572,0.3999999999999999,0.4160000000000001,0.652
489,0.5,0.9,1.0,-0.5,0.4832288049772404,0.602,0.4139999999999999,0.4039999999999999,0.584
490,0.5,0.9,1.0,-0.1,0.3906017195015198,0.564,0.494,0.44599999999999995,0.5419999999999999
491,0.5,0.9,1.0,0.0,0.3933083335862645,0.5479999999999999,0.48800000000000004,0.43800000000000006,0.504
492,0.5,0.9,5.0,-10.0,1.253584005867662,0.8839999999999995,0.013999999999999999,0.12599999999999997,0.9859999999999998
493,0.5,0.9,5.0,-5.0,1.0657571098969294,0.8799999999999994,0.132,0.15199999999999997,0.8679999999999995
494,0.5,0.9,5.0,-1.0,0.7389345382483956,0.8839999999999995,0.386,0.14599999999999996,0.5779999999999998
495,0.5,0.9,5.0,-0.5,0.6527758468050423,0.86,0.4919999999999999,0.12999999999999998,0.5400000000000001
496,0.5,0.9,5.0,-0.1,0.6940432834838026,0.8819999999999996,0.46199999999999997,0.12199999999999996,0.556
497,0.5,0.9,5.0,0.0,0.6555726151394163,0.8739999999999999,0.4600000000000001,0.162,0.5219999999999999
498,0.5,0.9,10.0,-10.0,1.3380155591360596,0.9819999999999999,0.024,0.022000000000000002,0.9739999999999999
499,0.5,0.9,10.0,-5.0,1.2205852291367212,0.9819999999999999,0.11599999999999999,0.013999999999999999,0.8899999999999997
500,0.5,0.9,10.0,-1.0,0.8690225392715143,0.98,0.4280000000000001,0.01,0.588
501,0.5,0.9,10.0,-0.5,0.8456408777614148,0.986,0.4540000000000001,0.016,0.5619999999999999
502,0.5,0.9,10.0,-0.1,0.8012653804600665,0.9819999999999998,0.502,0.022000000000000002,0.5060000000000001
503,0.5,0.9,10.0,0.0,0.8334542847772088,0.9799999999999999,0.4680000000000002,0.016,0.5619999999999998
504,0.5,1.3,0.0,-10.0,0.9795483312099491,0.51,0.05200000000000001,0.52,0.9179999999999998
505,0.5,1.3,0.0,-5.0,0.7541872130503778,0.4700000000000001,0.22599999999999995,0.4860000000000001,0.7959999999999998
506,0.5,1.3,0.0,-1.0,0.4877811056303485,0.5280000000000001,0.4120000000000001,0.5319999999999999,0.5760000000000001
507,0.5,1.3,0.0,-0.5,0.4540995165987239,0.49,0.4599999999999999,0.528,0.5519999999999999
508,0.5,1.3,0.0,-0.1,0.4400336286762615,0.504,0.4600000000000001,0.5000000000000001,0.5220000000000001
509,0.5,1.3,0.0,0.0,0.44894655163168157,0.5,0.4600000000000001,0.5219999999999999,0.494
510,0.5,1.3,0.1,-10.0,0.9861914853293506,0.5260000000000001,0.05000000000000001,0.5220000000000001,0.9279999999999997
511,0.5,1.3,0.1,-5.0,0.7234332768908454,0.5060000000000001,0.2379999999999999,0.5479999999999999,0.7739999999999998
512,0.5,1.3,0.1,-1.0,0.4988549340144215,0.5219999999999999,0.40600000000000014,0.528,0.6040000000000001
513,0.5,1.3,0.1,-0.5,0.4355801780936619,0.494,0.4679999999999999,0.47600000000000015,0.5479999999999999
514,0.5,1.3,0.1,-0.1,0.402574228707598,0.5099999999999999,0.494,0.468,0.5119999999999998
515,0.5,1.3,0.1,0.0,0.4311704159485039,0.49399999999999994,0.4939999999999998,0.542,0.508
516,0.5,1.3,0.5,-10.0,0.976035099943261,0.556,0.07800000000000003,0.46799999999999997,0.9479999999999995
517,0.5,1.3,0.5,-5.0,0.7277144208355895,0.5200000000000001,0.23199999999999987,0.498,0.7719999999999999
